Protocol,Benchmark,Algorithm,Instance,Seed,Reference_Iterations,Budget_Seconds,Effective_Time_Limit_Seconds,Completed_Iterations,Reward,BKS,BKS_Gap_Percent,Total_Distance,Visited_Customers,Runtime_Seconds,Runtime_Slack_Seconds,Within_Budget,Timed_Out,Stop_Status,Feasible,Batch_Workers,Source_Record
Symmetric wall clock,Dang,Ejection ON,gil262c_m2,2,2500,71.7763644000006,71.7763644000006,2333,10844.0,11030.0,1.686310063463282,1783.1368199853084,187,71.42003820000537,0.3563261999952374,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gil262c_m2,3,2500,71.7763644000006,71.7763644000006,2547,10852.0,11030.0,1.613780598368087,1782.12448385332,190,70.85921110000345,0.9171532999971532,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gil262c_m3,0,2500,54.2995010249997,54.2995010249997,2404,10183.0,10757.0,5.336060239843823,1781.993511457919,178,54.05281129999639,0.2466897250033071,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gil262c_m3,1,2500,54.2995010249997,54.2995010249997,2567,10485.0,10757.0,2.5285860369991635,1782.2533255620365,176,54.03086180000537,0.268639224994331,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gil262c_m3,2,2500,54.2995010249997,54.2995010249997,2572,10528.0,10757.0,2.1288463326206197,1781.4742225687946,184,54.030314600000565,0.269186424999134,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gil262c_m3,3,2500,54.2995010249997,54.2995010249997,2557,10382.0,10757.0,3.4861020730687,1781.55694234136,182,53.55150259999937,0.7479984250003326,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gil262c_m4,0,2500,46.53385975000037,46.53385975000037,2557,9941.0,10281.0,3.3070712965664817,1780.6054043344616,173,46.29872510000132,0.2351346499990541,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gil262c_m4,1,2500,46.53385975000037,46.53385975000037,2746,10125.0,10281.0,1.517362124306974,1781.204530058277,171,46.292673800002376,0.2411859499979982,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gil262c_m4,2,2500,46.53385975000037,46.53385975000037,2611,9768.0,10281.0,4.98978698570178,1782.1034061676155,172,46.28875789999438,0.2451018500059945,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gil262c_m4,3,2500,46.53385975000037,46.53385975000037,2669,9797.0,10281.0,4.707713257465227,1781.5943304908128,176,46.29391659999965,0.2399431500007267,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen1_m4,0,2500,33.247639100001834,33.247639100001834,2507,220.0,223.0,1.345291479820628,1547.068619909092,220,32.98805749999883,0.2595816000030027,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen1_m4,1,2500,33.247639100001834,33.247639100001834,2719,220.0,223.0,1.345291479820628,1558.672512157025,220,33.00550490000023,0.2421342000016011,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen1_m4,2,2500,33.247639100001834,33.247639100001834,2861,220.0,223.0,1.345291479820628,1582.7820782045596,220,33.01147959999798,0.2361595000038505,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen1_m4,3,2500,33.247639100001834,33.247639100001834,2329,220.0,223.0,1.345291479820628,1564.8021943920096,220,33.01401410000108,0.2336250000007567,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen2_m3,0,2500,27.48922107499948,27.48922107499948,2734,11529.0,11566.0,0.3199031644475186,1758.3227410111451,227,27.24563720000151,0.2435838749979666,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen2_m3,1,2500,27.48922107499948,27.48922107499948,2592,11529.0,11566.0,0.3199031644475186,1730.778463404214,227,27.23960320000333,0.2496178749961473,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen2_m3,2,2500,27.48922107499948,27.48922107499948,2443,11529.0,11566.0,0.3199031644475186,1739.0080248047152,227,27.242710999998963,0.2465100750005149,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen2_m3,3,2500,27.48922107499948,27.48922107499948,2153,11516.0,11566.0,0.4323015735777278,1760.187302094711,223,27.2726163000043,0.2166047749951758,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen2_m4,0,2500,43.4268879250003,43.4268879250003,1955,11120.0,11355.0,2.0695728753852927,1564.785112066976,220,41.04303979999531,2.383848125004988,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen2_m4,1,2500,43.4268879250003,43.4268879250003,2820,11280.0,11355.0,0.6605019815059445,1762.8881488170036,212,43.190904399998544,0.2359835250017568,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen2_m4,2,2500,43.4268879250003,43.4268879250003,2806,11120.0,11355.0,2.0695728753852927,1515.8683808477415,220,43.18022549999296,0.2466624250073437,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen2_m4,3,2500,43.4268879250003,43.4268879250003,2578,11120.0,11355.0,2.0695728753852927,1551.5674016935511,220,42.52742670000589,0.8994612249944112,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen3_m3,0,2500,26.590247125000133,26.590247125000133,2617,7953.0,8056.0,1.278550148957299,1750.6994725275365,225,26.34559779999836,0.2446493250017738,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen3_m3,1,2500,26.590247125000133,26.590247125000133,2773,7967.0,8056.0,1.1047666335650448,1760.1250229721632,226,26.34422949999862,0.2460176250015138,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen3_m3,2,2500,26.590247125000133,26.590247125000133,2669,7974.0,8056.0,1.0178748758689176,1747.6959965957062,226,26.341158299997915,0.249088825002218,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen3_m3,3,2500,26.590247125000133,26.590247125000133,2318,7939.0,8056.0,1.452333664349553,1760.0763026940776,225,26.34351339999557,0.2467337250045602,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen3_m4,0,2500,54.309092349999446,54.309092349999446,2837,7355.0,7651.0,3.868775323487126,1579.6858369662032,220,52.747060099995,1.5620322500044497,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen3_m4,1,2500,54.309092349999446,54.309092349999446,2874,7355.0,7651.0,3.868775323487126,1558.6063742590093,220,53.36201280000387,0.9470795499955784,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen3_m4,2,2500,54.309092349999446,54.309092349999446,1829,7355.0,7651.0,3.868775323487126,1569.9252559002489,220,50.41983640000399,3.889255949995458,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,gr229_gen3_m4,3,2500,54.309092349999446,54.309092349999446,2544,7355.0,7651.0,3.868775323487126,1574.7217025001714,220,50.4568161999996,3.852276149999853,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroA150_gen2_m2,0,2500,23.57265989999996,23.57265989999996,2671,4223.0,4335.0,2.5836216839677046,13227.947538645883,74,23.204845000000205,0.3678148999997574,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroA150_gen2_m2,1,2500,23.57265989999996,23.57265989999996,2313,4227.0,4335.0,2.491349480968858,13249.000347853344,72,22.23951320000197,1.3331466999979966,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroA150_gen2_m2,2,2500,23.57265989999996,23.57265989999996,2550,4218.0,4335.0,2.698961937716263,13163.280445076358,72,22.74154460000136,0.8311152999986007,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroA150_gen2_m2,3,2500,23.57265989999996,23.57265989999996,2585,4218.0,4335.0,2.698961937716263,13163.280445076358,72,23.100783399997454,0.4718765000025087,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroA150_gen3_m3,0,2500,15.560033299999304,15.560033299999304,2214,2654.0,2726.0,2.641232575201761,13233.038872137324,67,14.482212800001436,1.0778204999978698,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroA150_gen3_m3,1,2500,15.560033299999304,15.560033299999304,2673,2692.0,2726.0,1.247248716067498,13235.005232949445,67,15.310728099997505,0.2493052000017996,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroA150_gen3_m3,2,2500,15.560033299999304,15.560033299999304,2551,2563.0,2726.0,5.979457079970653,13224.172619015771,62,15.17357990000164,0.3864533999976629,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroA150_gen3_m3,3,2500,15.560033299999304,15.560033299999304,2436,2497.0,2726.0,8.400586940572268,13225.610439737737,65,15.088829599997553,0.4712037000017517,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroA200_gen1_m4,0,2500,14.933187174999148,14.933187174999148,2529,80.0,81.0,1.2345679012345678,14476.668673386748,80,14.684377899997344,0.248809275001804,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroA200_gen1_m4,1,2500,14.933187174999148,14.933187174999148,2537,81.0,81.0,0.0,14644.13044829899,81,14.686887199997727,0.2462999750014205,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroA200_gen1_m4,2,2500,14.933187174999148,14.933187174999148,2413,80.0,81.0,1.2345679012345678,14448.196231927706,80,14.685040500000468,0.2481466749986793,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroA200_gen1_m4,3,2500,14.933187174999148,14.933187174999148,2508,80.0,81.0,1.2345679012345678,14448.196231927706,80,14.68534979999822,0.2478373750009268,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen1_m2,0,2500,25.80506442500064,25.80506442500064,2649,105.0,111.0,5.405405405405405,14578.266132183711,105,25.55926799999725,0.245796425003391,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen1_m2,1,2500,25.80506442500064,25.80506442500064,2494,110.0,111.0,0.9009009009009008,14572.019705078235,110,25.563375099998662,0.2416893250019711,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen1_m2,2,2500,25.80506442500064,25.80506442500064,2506,107.0,111.0,3.603603603603604,14531.301655580455,107,25.55694129999756,0.2481231250030759,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen1_m2,3,2500,25.80506442500064,25.80506442500064,2557,111.0,111.0,0.0,14659.559992491337,111,25.525551999999152,0.2795124250014851,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen2_m2,0,2500,39.10328715000014,39.10328715000014,2886,6178.0,6185.0,0.1131770412287793,14688.047859916756,106,38.85947699999815,0.2438101500019911,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen2_m2,1,2500,39.10328715000014,39.10328715000014,3098,6180.0,6185.0,0.0808407437348423,14713.636766342766,107,38.8574363000007,0.2458508499994423,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen2_m2,2,2500,39.10328715000014,39.10328715000014,2054,6180.0,6185.0,0.0808407437348423,14713.636766342766,107,36.42534709999745,2.677940050002689,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen2_m2,3,2500,39.10328715000014,39.10328715000014,2760,6178.0,6185.0,0.1131770412287793,14688.047859916756,106,38.85764709999785,0.2456400500022937,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen2_m4,0,2500,20.763080400000035,20.763080400000035,2457,4930.0,4944.0,0.2831715210355987,14470.732952992908,88,20.51691709999432,0.246163300005719,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen2_m4,1,2500,20.763080400000035,20.763080400000035,2604,4922.0,4944.0,0.4449838187702265,14585.111822656288,88,20.52071980000619,0.2423605999938445,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen2_m4,2,2500,20.763080400000035,20.763080400000035,2849,4940.0,4944.0,0.0809061488673139,14601.281600014794,87,20.51367419999588,0.2494062000041594,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen2_m4,3,2500,20.763080400000035,20.763080400000035,2892,4940.0,4944.0,0.0809061488673139,14601.281600014794,87,20.31744620000245,0.4456341999975848,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen3_m2,0,2500,24.35206290000133,24.35206290000133,2151,4582.0,4765.0,3.840503672612802,14704.272894426798,79,24.086560000003374,0.2655028999979549,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen3_m2,1,2500,24.35206290000133,24.35206290000133,2475,4610.0,4765.0,3.2528856243441764,14709.0795828778,84,23.29563110000163,1.0564317999997002,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen3_m2,2,2500,24.35206290000133,24.35206290000133,2476,4387.0,4765.0,7.932843651626443,14708.746911592085,81,24.103134400000272,0.2489285000010568,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen3_m2,3,2500,24.35206290000133,24.35206290000133,2239,4415.0,4765.0,7.345225603357817,14697.14590948528,84,24.110153399997216,0.2419095000041125,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen3_m3,0,2500,26.19213524999941,26.19213524999941,2413,2923.0,3028.0,3.467635402906209,14647.548769558114,86,25.563516499998517,0.6286187500008964,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen3_m3,1,2500,26.19213524999941,26.19213524999941,2791,2874.0,3028.0,5.085865257595772,14658.098269180922,84,25.353810799999337,0.8383244500000728,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen3_m3,2,2500,26.19213524999941,26.19213524999941,2564,2923.0,3028.0,3.467635402906209,14653.193943524911,86,25.945884199994907,0.2462510500045027,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,kroB200_gen3_m3,3,2500,26.19213524999941,26.19213524999941,2536,2923.0,3028.0,3.467635402906209,14647.548769558114,86,25.94635489999928,0.2457803500001318,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen1_m2,0,2500,60.37813310000092,60.37813310000092,2405,168.0,180.0,6.666666666666667,20879.488333427827,168,60.11069349999889,0.2674396000020351,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen1_m2,1,2500,60.37813310000092,60.37813310000092,2576,164.0,180.0,8.88888888888889,20952.638347730343,164,60.08519749999687,0.292935600004057,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen1_m2,2,2500,60.37813310000092,60.37813310000092,2235,177.0,180.0,1.6666666666666667,20928.755882493417,177,60.08331370000087,0.2948194000000512,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen1_m2,3,2500,60.37813310000092,60.37813310000092,2403,172.0,180.0,4.444444444444445,20929.23977566469,172,59.89105869999912,0.4870744000018021,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen1_m3,0,2500,43.1556224499991,43.1556224499991,2438,148.0,149.0,0.6711409395973155,20828.77305844841,148,42.93118780000077,0.2244346499983294,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen1_m3,1,2500,43.1556224499991,43.1556224499991,2596,148.0,149.0,0.6711409395973155,20805.75585176932,148,42.90802099999564,0.247601450003458,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen1_m3,2,2500,43.1556224499991,43.1556224499991,2516,145.0,149.0,2.684563758389262,20908.997201597544,145,42.69221620000462,0.4634062499944775,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen1_m3,3,2500,43.1556224499991,43.1556224499991,2407,147.0,149.0,1.342281879194631,20928.40320013671,147,42.91778350000095,0.2378389499981494,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen2_m2,0,2500,100.76384979999966,100.76384979999966,2462,8751.0,9544.0,8.308885163453478,21039.826878928656,158,93.67795849999676,7.085891300002913,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen2_m2,1,2500,100.76384979999966,100.76384979999966,2275,8714.0,9544.0,8.696563285834031,20987.23212926286,159,92.03739720000158,8.726452599998083,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen2_m2,2,2500,100.76384979999966,100.76384979999966,2459,8751.0,9544.0,8.308885163453478,21039.826878928656,158,98.67487560000154,2.08897419999812,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen2_m2,3,2500,100.76384979999966,100.76384979999966,2204,8583.0,9544.0,10.069153394803015,20996.330468741973,160,93.75001060000068,7.013839199998984,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen2_m3,0,2500,53.27196387499953,53.27196387499953,2755,7433.0,7807.0,4.790572563084411,21025.995251380344,135,52.99963189999835,0.2723319750011796,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen2_m3,1,2500,53.27196387499953,53.27196387499953,2646,7353.0,7807.0,5.815293966952734,21026.48808769606,130,51.29883929999778,1.973124575001748,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen2_m3,2,2500,53.27196387499953,53.27196387499953,2718,7786.0,7807.0,0.2689893685154348,21027.196837273565,141,52.301126399994246,0.9708374750052826,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen2_m3,3,2500,53.27196387499953,53.27196387499953,2283,7660.0,7807.0,1.882925579608044,21012.50525506596,139,51.89532029999828,1.3766435750012531,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen3_m2,0,2500,89.66302797499975,89.66302797499975,2365,6892.0,7936.0,13.15524193548387,20997.57675994574,158,84.47846310000023,5.184564874999524,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen3_m2,1,2500,89.66302797499975,89.66302797499975,2794,7088.0,7936.0,10.685483870967742,21033.397669276343,139,86.20566820000386,3.457359774995893,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen3_m2,2,2500,89.66302797499975,89.66302797499975,1635,6376.0,7936.0,19.657258064516128,21016.31548568696,165,79.64310380000097,10.019924174998778,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen3_m2,3,2500,89.66302797499975,89.66302797499975,1726,6556.0,7936.0,17.389112903225808,21025.04746216775,160,83.74640350000118,5.916624474998571,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen3_m4,0,2500,38.06572147499992,38.06572147499992,2453,3746.0,3797.0,1.3431656570977086,20780.73979798443,121,37.8181912,0.2475302749999173,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen3_m4,1,2500,38.06572147499992,38.06572147499992,2523,3764.0,3797.0,0.8691071898867527,20849.68286962489,120,37.828243699994346,0.2374777750055727,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen3_m4,2,2500,38.06572147499992,38.06572147499992,2682,3784.0,3797.0,0.3423755596523571,20918.77793781572,120,37.71689470000274,0.3488267749971783,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,lin318_gen3_m4,3,2500,38.06572147499992,38.06572147499992,2713,3784.0,3797.0,0.3423755596523571,20918.77793781572,120,37.81712210000114,0.2485993749987756,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Dang,Ejection ON,pr136_gen1_m2,0,2500,10.491221124999356,10.491221124999356,2534,61.0,63.0,3.1746031746031744,47394.70924492728,61,10.242391400002816,0.2488297249965398,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
