Protocol,Benchmark,Algorithm,Instance,Seed,Reference_Iterations,Budget_Seconds,Effective_Time_Limit_Seconds,Completed_Iterations,Reward,BKS,BKS_Gap_Percent,Total_Distance,Visited_Customers,Runtime_Seconds,Runtime_Slack_Seconds,Within_Budget,Feasible,Batch_Workers,Source_Record
Runtime budget baseline,Dang,VNS,gil262b_m3,2,2500,39.742718599999534,39.492718599999534,10023,5715.0,7585.0,24.653922214897825,1120.103613549135,111,39.48307740000018,0.2596411999993506,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262b_m3,3,2500,39.742718599999534,39.492718599999534,11266,5674.0,7585.0,25.194462755438366,1107.2430263231106,108,39.48185160000139,0.260866999998143,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262b_m4,0,2500,31.320743649999716,31.070743649999716,9397,5509.0,6781.0,18.758295236690753,1111.2522874291542,104,31.060197300001164,0.260546349998549,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262b_m4,1,2500,31.320743649999716,31.070743649999716,9366,5600.0,6781.0,17.41631027871995,1160.301548906024,104,31.05566660000477,0.2650770499949431,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262b_m4,2,2500,31.320743649999716,31.070743649999716,9653,5489.0,6781.0,19.053236985695325,1105.08554204563,102,31.060447099996964,0.2602965500027494,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262b_m4,3,2500,31.320743649999716,31.070743649999716,9587,5489.0,6781.0,19.053236985695325,1105.08554204563,102,31.063398499994943,0.2573451500047667,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262c_m2,0,2500,71.7763644000006,71.4174825780006,5084,10432.0,11030.0,5.42157751586582,1773.201582676602,180,71.37470680000115,0.4016575999994529,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262c_m2,1,2500,71.7763644000006,71.4174825780006,5246,10681.0,11030.0,3.1640979147778787,1778.7173882863913,178,71.38679260000208,0.3895717999985209,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262c_m2,2,2500,71.7763644000006,71.4174825780006,5099,10626.0,11030.0,3.662737987307344,1782.4082368199706,179,71.38526450000063,0.3910998999999719,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262c_m2,3,2500,71.7763644000006,71.4174825780006,5158,10604.0,11030.0,3.8621940163191297,1772.2823746306544,177,71.37770509999973,0.3986593000008724,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262c_m3,0,2500,54.2995010249997,54.0280035198747,5010,9083.0,10757.0,15.561959654178674,1769.797870417597,166,53.99951609999698,0.2999849250027182,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262c_m3,1,2500,54.2995010249997,54.0280035198747,4976,9683.0,10757.0,9.984196337268756,1759.9594572886194,167,53.99257679999573,0.3069242250039679,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262c_m3,2,2500,54.2995010249997,54.0280035198747,5029,9739.0,10757.0,9.463605094357163,1772.7232956169605,166,54.00597660000494,0.2935244249947573,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262c_m3,3,2500,54.2995010249997,54.0280035198747,4989,9772.0,10757.0,9.156828111927117,1778.734952707813,170,53.99544159999641,0.3040594250032882,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262c_m4,0,2500,46.53385975000037,46.28385975000037,5980,7940.0,10281.0,22.77015854488863,1748.660535128629,150,46.26229369999783,0.2715660500025478,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262c_m4,1,2500,46.53385975000037,46.28385975000037,6047,8032.0,10281.0,21.875303958758877,1774.178659531694,150,46.26713920000475,0.2667205499956253,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262c_m4,2,2500,46.53385975000037,46.28385975000037,6040,8054.0,10281.0,21.661316992510457,1765.06489932848,149,46.2674621000042,0.2663976499961791,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gil262c_m4,3,2500,46.53385975000037,46.28385975000037,6007,7868.0,10281.0,23.470479525338003,1760.9086581975837,150,46.25732349999453,0.2765362500058472,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen1_m4,0,2500,33.247639100001834,32.997639100001834,2205,220.0,223.0,1.345291479820628,1670.070119063897,220,32.963579199997184,0.2840599000046495,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen1_m4,1,2500,33.247639100001834,32.997639100001834,2109,219.0,223.0,1.7937219730941705,1556.7462097657944,219,32.951324299996486,0.2963148000053479,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen1_m4,2,2500,33.247639100001834,32.997639100001834,2172,220.0,223.0,1.345291479820628,1554.973253662638,220,32.94926560000022,0.2983735000016168,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen1_m4,3,2500,33.247639100001834,32.997639100001834,2202,220.0,223.0,1.345291479820628,1595.482339102981,220,32.95880880000186,0.2888302999999723,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen2_m3,0,2500,27.48922107499948,27.23922107499948,1660,11120.0,11566.0,3.856130036313332,1396.161080878891,220,27.2059586999967,0.2832623750027778,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen2_m3,1,2500,27.48922107499948,27.23922107499948,1639,11120.0,11566.0,3.856130036313332,1391.473265922583,220,27.221318200005044,0.2679028749944336,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen2_m3,2,2500,27.48922107499948,27.23922107499948,1648,11120.0,11566.0,3.856130036313332,1393.1874085789825,220,27.19639879999886,0.2928222750006171,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen2_m3,3,2500,27.48922107499948,27.23922107499948,1602,11120.0,11566.0,3.856130036313332,1414.472962415833,220,27.18680360000144,0.3024174749980375,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen2_m4,0,2500,43.4268879250003,43.1768879250003,2853,11120.0,11355.0,2.0695728753852927,1535.738965768328,220,43.12346519999846,0.3034227250018375,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen2_m4,1,2500,43.4268879250003,43.1768879250003,2876,11120.0,11355.0,2.0695728753852927,1607.959990066796,220,43.14848920000077,0.2783987249995334,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen2_m4,2,2500,43.4268879250003,43.1768879250003,2968,11120.0,11355.0,2.0695728753852927,1602.6777435683327,220,43.13423070000135,0.2926572249989476,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen2_m4,3,2500,43.4268879250003,43.1768879250003,2832,11120.0,11355.0,2.0695728753852927,1557.0262450744735,220,43.13300940000045,0.2938785249998545,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen3_m3,0,2500,26.590247125000133,26.340247125000133,1565,7355.0,8056.0,8.701588877855015,1376.7236057811183,220,26.299204900002223,0.2910422249979092,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen3_m3,1,2500,26.590247125000133,26.340247125000133,1547,7355.0,8056.0,8.701588877855015,1370.205073400945,220,26.2947748000006,0.2954723249995368,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen3_m3,2,2500,26.590247125000133,26.340247125000133,1546,7355.0,8056.0,8.701588877855015,1365.229198961346,220,26.297155000000203,0.2930921249999301,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen3_m3,3,2500,26.590247125000133,26.340247125000133,1556,7355.0,8056.0,8.701588877855015,1373.1157557426377,220,26.29496089999884,0.2952862250012913,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen3_m4,0,2500,54.309092349999446,54.03754688824945,3146,7042.0,7651.0,7.959743824336688,1569.3707289404251,216,53.9828303999966,0.3262619500028449,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen3_m4,1,2500,54.309092349999446,54.03754688824945,3110,7042.0,7651.0,7.959743824336688,1542.7822234885757,216,53.99851499999932,0.3105773500001305,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen3_m4,2,2500,54.309092349999446,54.03754688824945,3583,7355.0,7651.0,3.868775323487126,1579.2337473307307,220,53.99748369999725,0.3116086500021993,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,gr229_gen3_m4,3,2500,54.309092349999446,54.03754688824945,3046,6968.0,7651.0,8.92693765520847,1504.1188114567894,215,53.98499799999991,0.324094349999541,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroA150_gen2_m2,0,2500,23.57265989999996,23.32265989999996,19315,3671.0,4335.0,15.317185697808535,12715.113760741897,67,23.314792000004672,0.2578678999952899,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroA150_gen2_m2,1,2500,23.57265989999996,23.32265989999996,19298,3671.0,4335.0,15.317185697808535,12715.113760741897,67,23.31471779999993,0.2579421000000366,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroA150_gen2_m2,2,2500,23.57265989999996,23.32265989999996,19232,3671.0,4335.0,15.317185697808535,12715.113760741897,67,23.312262600004036,0.2603972999959296,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroA150_gen2_m2,3,2500,23.57265989999996,23.32265989999996,19184,3671.0,4335.0,15.317185697808535,12715.113760741897,67,23.3162147999974,0.2564451000025656,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroA150_gen3_m3,0,2500,15.560033299999304,15.310033299999304,19629,2079.0,2726.0,23.734409391049155,12692.264128121624,58,15.302950299999791,0.2570829999995112,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroA150_gen3_m3,1,2500,15.560033299999304,15.310033299999304,19561,2079.0,2726.0,23.734409391049155,12692.264128121624,58,15.303498799999945,0.2565344999993613,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroA150_gen3_m3,2,2500,15.560033299999304,15.310033299999304,19489,2079.0,2726.0,23.734409391049155,12728.999213276838,58,15.307177900001989,0.2528553999973155,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroA150_gen3_m3,3,2500,15.560033299999304,15.310033299999304,19613,2079.0,2726.0,23.734409391049155,12692.264128121624,58,15.30446060000395,0.2555726999953549,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroA200_gen1_m4,0,2500,14.933187174999148,14.683187174999148,13785,63.0,81.0,22.22222222222222,12958.490902582442,63,14.679393400001572,0.2537937749975754,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroA200_gen1_m4,1,2500,14.933187174999148,14.683187174999148,13809,63.0,81.0,22.22222222222222,13276.070146393677,63,14.679776699995273,0.253410475003875,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroA200_gen1_m4,2,2500,14.933187174999148,14.683187174999148,13680,63.0,81.0,22.22222222222222,12871.245085586186,63,14.679420300002676,0.2537668749964723,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroA200_gen1_m4,3,2500,14.933187174999148,14.683187174999148,13678,63.0,81.0,22.22222222222222,12871.245085586186,63,14.678678199998105,0.2545089750010447,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen1_m2,0,2500,25.80506442500064,25.55506442500064,12559,81.0,111.0,27.027027027027028,13534.331591341108,81,25.548541199998,0.2565232250026383,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen1_m2,1,2500,25.80506442500064,25.55506442500064,12590,81.0,111.0,27.027027027027028,13534.331591341108,81,25.54943849999836,0.2556259250022776,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen1_m2,2,2500,25.80506442500064,25.55506442500064,12548,81.0,111.0,27.027027027027028,13443.100139435544,81,25.548206499996013,0.2568579250046241,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen1_m2,3,2500,25.80506442500064,25.55506442500064,12532,81.0,111.0,27.027027027027028,13534.331591341108,81,25.547382700002345,0.2576817249982923,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen2_m2,0,2500,39.10328715000014,38.85328715000014,23435,4628.0,6185.0,25.17380759902991,13600.877774345165,77,38.84464769999613,0.2586394500040114,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen2_m2,1,2500,39.10328715000014,38.85328715000014,23480,4629.0,6185.0,25.157639450282943,13702.20708340859,77,38.84488930000225,0.2583978499978911,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen2_m2,2,2500,39.10328715000014,38.85328715000014,22993,4663.0,6185.0,24.607922392886014,13609.612931427691,78,38.84696659999463,0.2563205500055119,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen2_m2,3,2500,39.10328715000014,38.85328715000014,23289,4626.0,6185.0,25.206143896523848,13491.742743994244,77,38.84455889999663,0.2587282500035144,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen2_m4,0,2500,20.763080400000035,20.513080400000035,17841,4002.0,4944.0,19.053398058252426,13329.148061797036,68,20.504268700002285,0.2588116999977501,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen2_m4,1,2500,20.763080400000035,20.513080400000035,17749,4002.0,4944.0,19.053398058252426,13329.148061797036,68,20.503008699997736,0.2600717000022996,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen2_m4,2,2500,20.763080400000035,20.513080400000035,17833,4002.0,4944.0,19.053398058252426,13329.148061797036,68,20.50753110000369,0.2555492999963462,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen2_m4,3,2500,20.763080400000035,20.513080400000035,17828,4002.0,4944.0,19.053398058252426,13329.148061797036,68,20.509087600003117,0.2539927999969222,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen3_m2,0,2500,24.35206290000133,24.10206290000133,10963,2995.0,4765.0,37.14585519412382,13511.696285131206,86,24.09382639999967,0.258236500001658,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen3_m2,1,2500,24.35206290000133,24.10206290000133,10981,2995.0,4765.0,37.14585519412382,13511.696285131206,86,24.09775079999963,0.2543121000016981,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen3_m2,2,2500,24.35206290000133,24.10206290000133,10995,2995.0,4765.0,37.14585519412382,13511.696285131206,86,24.092913899999985,0.2591490000013436,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen3_m2,3,2500,24.35206290000133,24.10206290000133,10919,2995.0,4765.0,37.14585519412382,13511.696285131206,86,24.092224899999565,0.2598380000017641,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen3_m3,0,2500,26.19213524999941,25.94213524999941,17652,2326.0,3028.0,23.18361955085865,13141.03853582061,75,25.93754900000204,0.2545862499973736,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen3_m3,1,2500,26.19213524999941,25.94213524999941,17602,2326.0,3028.0,23.18361955085865,13165.63321186217,75,25.933602500001143,0.2585327499982668,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen3_m3,2,2500,26.19213524999941,25.94213524999941,17613,2326.0,3028.0,23.18361955085865,13165.63321186217,75,25.93205619999935,0.2600790500000585,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,kroB200_gen3_m3,3,2500,26.19213524999941,25.94213524999941,17590,2326.0,3028.0,23.18361955085865,13165.63321186217,75,25.93358179999632,0.2585534500030917,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen1_m2,0,2500,60.37813310000092,60.07624243450092,6541,151.0,180.0,16.11111111111111,20558.488528855,151,60.05264599999646,0.3254871000044659,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen1_m2,1,2500,60.37813310000092,60.07624243450092,6422,151.0,180.0,16.11111111111111,20574.430232268267,151,60.05181579999771,0.3263173000032111,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen1_m2,2,2500,60.37813310000092,60.07624243450092,6364,151.0,180.0,16.11111111111111,20598.41270002797,151,60.03573970000434,0.3423933999965811,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen1_m2,3,2500,60.37813310000092,60.07624243450092,6375,151.0,180.0,16.11111111111111,20582.4709966147,151,60.04333809999662,0.3347950000043056,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen1_m3,0,2500,43.1556224499991,42.9056224499991,8404,123.0,149.0,17.449664429530202,20597.127640832197,123,42.89019710000139,0.265425349997713,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen1_m3,1,2500,43.1556224499991,42.9056224499991,8699,121.0,149.0,18.79194630872483,19704.982331564068,121,42.89588060000096,0.2597418499981359,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen1_m3,2,2500,43.1556224499991,42.9056224499991,8619,121.0,149.0,18.79194630872483,20033.340623538108,121,42.89535239999532,0.2602700500037826,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen1_m3,3,2500,43.1556224499991,42.9056224499991,8386,123.0,149.0,17.449664429530202,20597.127640832197,123,42.88709309999831,0.2685293500007901,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen2_m2,0,2500,100.76384979999966,100.26003055099966,12080,7594.0,9544.0,20.431684828164293,19570.20613671811,142,100.23269949999668,0.5311503000029916,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen2_m2,1,2500,100.76384979999966,100.26003055099966,11988,7594.0,9544.0,20.431684828164293,19570.20613671811,142,100.22970599999826,0.5341438000014023,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen2_m2,2,2500,100.76384979999966,100.26003055099966,12155,7594.0,9544.0,20.431684828164293,19571.567057423686,142,100.24202449999576,0.5218253000039113,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen2_m2,3,2500,100.76384979999966,100.26003055099966,12114,7594.0,9544.0,20.431684828164293,19571.567057423686,142,100.2375624999986,0.5262873000010586,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen2_m3,0,2500,53.27196387499953,53.00560405562453,12041,6089.0,7807.0,22.005892148072242,19290.84447214745,115,52.98655239999789,0.2854114750016379,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen2_m3,1,2500,53.27196387499953,53.00560405562453,11957,6089.0,7807.0,22.005892148072242,19290.84447214745,115,52.99245240000164,0.2795114749978893,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen2_m3,2,2500,53.27196387499953,53.00560405562453,12460,6133.0,7807.0,21.442295375944664,19547.87614656051,116,52.99492330000066,0.277040574998864,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen2_m3,3,2500,53.27196387499953,53.00560405562453,12400,6133.0,7807.0,21.442295375944664,19654.347075112117,116,52.99069409999356,0.2812697750059669,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen3_m2,0,2500,89.66302797499975,89.21471283512476,10764,5012.0,7936.0,36.84475806451613,19260.29200978528,144,89.18935809999675,0.4736698750029973,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen3_m2,1,2500,89.66302797499975,89.21471283512476,10709,5012.0,7936.0,36.84475806451613,19244.35030637201,144,89.19883249999839,0.464195475001361,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen3_m2,2,2500,89.66302797499975,89.21471283512476,10802,5012.0,7936.0,36.84475806451613,19244.93610797767,144,89.18788050000148,0.4751474749982662,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen3_m2,3,2500,89.66302797499975,89.21471283512476,10685,5012.0,7936.0,36.84475806451613,19228.9944045644,144,89.19168040000659,0.4713475749931604,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen3_m4,0,2500,38.06572147499992,37.81572147499992,11584,2810.0,3797.0,25.99420595206742,18693.94790029758,101,37.8061452999973,0.2595761750026213,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen3_m4,1,2500,38.06572147499992,37.81572147499992,11533,2810.0,3797.0,25.99420595206742,18628.874596764414,101,37.80167020000226,0.2640512749976551,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen3_m4,2,2500,38.06572147499992,37.81572147499992,11631,2810.0,3797.0,25.99420595206742,18701.425770751302,101,37.801402700002654,0.2643187749972639,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,lin318_gen3_m4,3,2500,38.06572147499992,37.81572147499992,11590,2810.0,3797.0,25.99420595206742,18628.874596764414,101,37.80203120000078,0.263690274999135,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr136_gen1_m2,0,2500,10.491221124999356,10.241221124999356,16021,50.0,63.0,20.634920634920636,41103.74068955406,50,10.23892799999885,0.2522931250005058,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr136_gen1_m2,1,2500,10.491221124999356,10.241221124999356,16333,50.0,63.0,20.634920634920636,40969.90523424258,50,10.23867109999992,0.2525500249994366,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr136_gen1_m2,2,2500,10.491221124999356,10.241221124999356,14450,51.0,63.0,19.047619047619047,47352.63128469889,51,10.23802280000382,0.2531983249955374,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr136_gen1_m2,3,2500,10.491221124999356,10.241221124999356,14726,51.0,63.0,19.047619047619047,47918.65896101213,51,10.238664199998311,0.2525569250010449,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr136_gen2_m2,0,2500,13.121088375,12.871088375,17416,3013.0,3646.0,17.361492046077892,46903.82295705693,52,12.869230100004645,0.2518582749953566,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr136_gen2_m2,1,2500,13.121088375,12.871088375,17484,3101.0,3646.0,14.947888096544158,48266.806372210296,52,12.868526600002951,0.2525617749970479,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr136_gen2_m2,2,2500,13.121088375,12.871088375,17447,3009.0,3646.0,17.471201316511245,46494.01998226928,51,12.867350499996974,0.2537378750030257,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr136_gen2_m2,3,2500,13.121088375,12.871088375,17307,3101.0,3646.0,14.947888096544158,48266.806372210296,52,12.865609000000404,0.2554793749995951,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr264_gen1_m4,0,2500,26.488940699999148,26.238940699999148,10025,99.0,107.0,7.4766355140186915,21966.561230295072,99,26.22873729999992,0.2602033999992272,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr264_gen1_m4,1,2500,26.488940699999148,26.238940699999148,12790,89.0,107.0,16.822429906542055,21058.89202702015,89,26.232396500003237,0.2565441999959148,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr264_gen1_m4,2,2500,26.488940699999148,26.238940699999148,9968,99.0,107.0,7.4766355140186915,23676.40124813994,99,26.23175230000197,0.257188399997176,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr264_gen1_m4,3,2500,26.488940699999148,26.238940699999148,10053,98.0,107.0,8.411214953271028,22778.019545743653,98,26.22545540000283,0.2634852999963186,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr264_gen2_m2,0,2500,65.81034304999957,65.48129133474957,17186,5576.0,6635.0,15.960813865862848,21700.672432200965,107,65.47163700000237,0.3387060499971994,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr264_gen2_m2,1,2500,65.81034304999957,65.48129133474957,17011,5583.0,6635.0,15.855312735493595,21717.828589957957,108,65.46680900000501,0.3435340499945596,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr264_gen2_m2,2,2500,65.81034304999957,65.48129133474957,16936,5583.0,6635.0,15.855312735493595,21717.828589957957,108,65.46567540000251,0.3446676499970635,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Dang,VNS,pr264_gen2_m2,3,2500,65.81034304999957,65.48129133474957,16880,5583.0,6635.0,15.855312735493595,21754.66441825818,108,65.46841920000588,0.3419238499936909,True,True,2,05_runtime_budget_baselines/raw_runs.csv
