Protocol,Algorithm,Instance,Seed,Reference_Iterations,Budget_Seconds,Effective_Time_Limit_Seconds,Completed_Iterations,Reward,BKS,BKS_Gap_Percent_Source,Total_Distance,Visited_Customers,Runtime_Seconds,Runtime_Slack_Seconds,Within_Budget,Timed_Out,Stop_Status,Feasible,Source_Record
Runtime-budget comparison,VNS,bier127_gen2_m4,2,2500,23.99965545000032,23.74965545000032,12009,4768.0,5123.0,6.929533476478626,56367.51124483676,86,23.744556400000874,0.2550990499994441,True,,hard_wall,True,runtime_4methods_csv:79
Runtime-budget comparison,VNS,bier127_gen2_m4,3,2500,23.99965545000032,23.74965545000032,12105,4768.0,5123.0,6.929533476478626,56367.51124483676,86,23.74368919999688,0.2559662500034392,True,,hard_wall,True,runtime_4methods_csv:80
Runtime-budget comparison,VNS,bier127_gen3_m2,0,2500,44.40461825000011,44.15461825000011,20880,2227.0,2885.0,22.807625649913344,53863.9745300099,84,44.149253900002805,0.2553643499973077,True,,hard_wall,True,runtime_4methods_csv:93
Runtime-budget comparison,VNS,bier127_gen3_m2,1,2500,44.40461825000011,44.15461825000011,20893,2227.0,2885.0,22.807625649913344,53756.08567018264,84,44.15085790000012,0.2537603499999932,True,,hard_wall,True,runtime_4methods_csv:94
Runtime-budget comparison,VNS,bier127_gen3_m2,2,2500,44.40461825000011,44.15461825000011,20093,2227.0,2885.0,22.807625649913344,53756.08567018264,84,44.1448945000011,0.2597237499990115,True,,hard_wall,True,runtime_4methods_csv:95
Runtime-budget comparison,VNS,bier127_gen3_m2,3,2500,44.40461825000011,44.15461825000011,18690,2227.0,2885.0,22.807625649913344,54258.85892901991,84,44.146531700003834,0.25808654999627834,True,,hard_wall,True,runtime_4methods_csv:96
Runtime-budget comparison,VNS,bier127_gen3_m3,0,2500,37.86989892500014,37.61989892500014,18769,1998.0,2706.0,26.164079822616408,50633.40454899743,86,37.61352820000002,0.25637072500012437,True,,hard_wall,True,runtime_4methods_csv:109
Runtime-budget comparison,VNS,bier127_gen3_m3,1,2500,37.86989892500014,37.61989892500014,18723,1998.0,2706.0,26.164079822616408,50651.25104978176,86,37.61375620000001,0.2561427250001316,True,,hard_wall,True,runtime_4methods_csv:110
Runtime-budget comparison,VNS,bier127_gen3_m3,2,2500,37.86989892500014,37.61989892500014,18712,1998.0,2706.0,26.164079822616408,50633.40454899743,86,37.61399140000003,0.2559075250001115,True,,hard_wall,True,runtime_4methods_csv:111
Runtime-budget comparison,VNS,bier127_gen3_m3,3,2500,37.86989892500014,37.61989892500014,18164,1998.0,2706.0,26.164079822616408,50633.40454899743,86,37.6118103,0.2580886250001413,True,,hard_wall,True,runtime_4methods_csv:112
Runtime-budget comparison,VNS,bier127_gen3_m4,0,2500,28.300104599999713,28.050104599999713,14939,1829.0,2402.0,23.85512073272273,51970.36189824452,83,28.036734999999908,0.26336959999980536,True,,hard_wall,True,runtime_4methods_csv:125
Runtime-budget comparison,VNS,bier127_gen3_m4,1,2500,28.300104599999713,28.050104599999713,14613,1829.0,2402.0,23.85512073272273,51335.61206668085,83,28.042799899999864,0.2573046999998496,True,,hard_wall,True,runtime_4methods_csv:126
Runtime-budget comparison,VNS,bier127_gen3_m4,2,2500,28.300104599999713,28.050104599999713,15304,1829.0,2402.0,23.85512073272273,52255.60344428945,83,28.043710000000146,0.2563945999995667,True,,hard_wall,True,runtime_4methods_csv:127
Runtime-budget comparison,VNS,bier127_gen3_m4,3,2500,28.300104599999713,28.050104599999713,15418,1829.0,2402.0,23.85512073272273,51970.36189824452,83,28.043585800000074,0.25651879999963967,True,,hard_wall,True,runtime_4methods_csv:128
Runtime-budget comparison,VNS,cmt101c_m3,0,2500,13.720634825000161,13.470634825000161,13633,1140.0,1300.0,12.307692307692308,366.677761695449,62,13.467791499999976,0.25284332500018536,True,,hard_wall,True,runtime_4methods_csv:141
Runtime-budget comparison,VNS,cmt101c_m3,1,2500,13.720634825000161,13.470634825000161,13699,1100.0,1300.0,15.384615384615385,356.1850010113745,61,13.467339000000038,0.25329582500012293,True,,hard_wall,True,runtime_4methods_csv:142
Runtime-budget comparison,VNS,cmt101c_m3,2,2500,13.720634825000161,13.470634825000161,13703,1100.0,1300.0,15.384615384615385,357.5030486401373,61,13.46703609999986,0.2535987250003018,True,,hard_wall,True,runtime_4methods_csv:143
Runtime-budget comparison,VNS,cmt101c_m3,3,2500,13.720634825000161,13.470634825000161,13270,1100.0,1300.0,15.384615384615385,356.1850010113745,61,13.465551600000026,0.2550832250001349,True,,hard_wall,True,runtime_4methods_csv:144
Runtime-budget comparison,VNS,cmt151b_m3,0,2500,23.452230249999957,23.202230249999957,21495,1217.0,1385.0,12.129963898916968,345.29790905593444,66,23.198017599999957,0.2542126499999995,True,,hard_wall,True,runtime_4methods_csv:157
Runtime-budget comparison,VNS,cmt151b_m3,1,2500,23.452230249999957,23.202230249999957,21527,1176.0,1385.0,15.090252707581227,343.7620609093372,66,23.19954329999996,0.2526869499999975,True,,hard_wall,True,runtime_4methods_csv:158
Runtime-budget comparison,VNS,cmt151b_m3,2,2500,23.452230249999957,23.202230249999957,20973,1170.0,1385.0,15.52346570397112,337.2129330480983,67,23.199082599999883,0.25314765000007355,True,,hard_wall,True,runtime_4methods_csv:159
Runtime-budget comparison,VNS,cmt151b_m3,3,2500,23.452230249999957,23.202230249999957,20982,1170.0,1385.0,15.52346570397112,337.2129330480983,67,23.198430300000155,0.25379994999980227,True,,hard_wall,True,runtime_4methods_csv:160
Runtime-budget comparison,VNS,cmt151c_m2,0,2500,35.23979887500013,34.98979887500013,9748,1897.0,1964.0,3.4114052953156824,524.1323894744736,108,34.9854191999998,0.25437967500033665,True,,hard_wall,True,runtime_4methods_csv:173
Runtime-budget comparison,VNS,cmt151c_m2,1,2500,35.23979887500013,34.98979887500013,9680,1875.0,1964.0,4.531568228105907,520.9750811801939,108,34.9706898999998,0.2691089750003357,True,,hard_wall,True,runtime_4methods_csv:174
Runtime-budget comparison,VNS,cmt151c_m2,2,2500,35.23979887500013,34.98979887500013,9890,1870.0,1964.0,4.786150712830957,519.9505596840531,106,34.97939400000041,0.26040487499972187,True,,hard_wall,True,runtime_4methods_csv:175
Runtime-budget comparison,VNS,cmt151c_m2,3,2500,35.23979887500013,34.98979887500013,9819,1900.0,1964.0,3.258655804480652,523.911876121781,108,34.98322550000012,0.2565733750000163,True,,hard_wall,True,runtime_4methods_csv:176
Runtime-budget comparison,VNS,cmt151c_m3,0,2500,29.997989475000168,29.747989475000168,9125,1830.0,1916.0,4.488517745302714,521.6222917984256,105,29.734508800000185,0.2634806749999825,True,,hard_wall,True,runtime_4methods_csv:189
Runtime-budget comparison,VNS,cmt151c_m3,1,2500,29.997989475000168,29.747989475000168,9628,1720.0,1916.0,10.22964509394572,515.5338757855691,102,29.73870990000023,0.2592795749999368,True,,hard_wall,True,runtime_4methods_csv:190
Runtime-budget comparison,VNS,cmt151c_m3,2,2500,29.997989475000168,29.747989475000168,9350,1802.0,1916.0,5.949895615866389,521.7342758528836,105,29.744332300000224,0.2536571749999439,True,,hard_wall,True,runtime_4methods_csv:191
Runtime-budget comparison,VNS,cmt151c_m3,3,2500,29.997989475000168,29.747989475000168,9368,1830.0,1916.0,4.488517745302714,521.8925930265957,105,29.73945810000032,0.2585313749998477,True,,hard_wall,True,runtime_4methods_csv:192
Runtime-budget comparison,VNS,cmt151c_m4,0,2500,25.793135625000104,25.543135625000104,9882,1740.0,1880.0,7.446808510638298,512.3449209607322,99,25.532826800000294,0.2603088249998109,True,,hard_wall,True,runtime_4methods_csv:205
Runtime-budget comparison,VNS,cmt151c_m4,1,2500,25.793135625000104,25.543135625000104,10108,1738.0,1880.0,7.553191489361702,511.03309470814855,98,25.514622900000177,0.27851272499992774,True,,hard_wall,True,runtime_4methods_csv:206
Runtime-budget comparison,VNS,cmt151c_m4,2,2500,25.793135625000104,25.543135625000104,10484,1706.0,1880.0,9.25531914893617,513.2440989388755,96,25.536295899999914,0.2568397250001908,True,,hard_wall,True,runtime_4methods_csv:207
Runtime-budget comparison,VNS,cmt151c_m4,3,2500,25.793135625000104,25.543135625000104,10447,1736.0,1880.0,7.659574468085107,512.5159725855929,98,25.537160700000186,0.2559749249999186,True,,hard_wall,True,runtime_4methods_csv:208
Runtime-budget comparison,VNS,cmt200b_m2,0,2500,61.60824172499974,61.300200516374744,21067,1804.0,2096.0,13.931297709923664,376.1420234627825,98,61.28964340000039,0.3185983249993569,True,,hard_wall,True,runtime_4methods_csv:221
Runtime-budget comparison,VNS,cmt200b_m2,1,2500,61.60824172499974,61.300200516374744,21531,1804.0,2096.0,13.931297709923664,377.6521949799776,98,61.288773899999796,0.31946782499994697,True,,hard_wall,True,runtime_4methods_csv:222
Runtime-budget comparison,VNS,cmt200b_m2,2,2500,61.60824172499974,61.300200516374744,20558,1804.0,2096.0,13.931297709923664,377.6521949799776,98,61.28821229999994,0.32002942499980236,True,,hard_wall,True,runtime_4methods_csv:223
Runtime-budget comparison,VNS,cmt200b_m2,3,2500,61.60824172499974,61.300200516374744,21315,1804.0,2096.0,13.931297709923664,376.1420234627825,98,61.289390699999785,0.3188510249999581,True,,hard_wall,True,runtime_4methods_csv:224
Runtime-budget comparison,VNS,cmt200b_m3,0,2500,43.168239249999715,42.918239249999715,17795,1708.0,2019.0,15.403665180782566,379.43062848859586,92,42.91105349999998,0.257185749999735,True,,hard_wall,True,runtime_4methods_csv:237
Runtime-budget comparison,VNS,cmt200b_m3,1,2500,43.168239249999715,42.918239249999715,17932,1698.0,2019.0,15.898959881129272,375.44197979798,91,42.911750199999915,0.25648904999980005,True,,hard_wall,True,runtime_4methods_csv:238
Runtime-budget comparison,VNS,cmt200b_m3,2,2500,43.168239249999715,42.918239249999715,17749,1685.0,2019.0,16.54284299157999,371.5142010064658,92,42.911116199999924,0.25712304999979096,True,,hard_wall,True,runtime_4methods_csv:239
Runtime-budget comparison,VNS,cmt200b_m3,3,2500,43.168239249999715,42.918239249999715,17785,1684.0,2019.0,16.592372461614662,370.9210381305525,92,42.91328419999991,0.25495504999980767,True,,hard_wall,True,runtime_4methods_csv:240
Runtime-budget comparison,VNS,cmt200b_m4,0,2500,36.43267667500004,36.18267667500004,17881,1533.0,1894.0,19.060190073917635,352.92392148665715,88,36.17848570000024,0.25419097499980126,True,,hard_wall,True,runtime_4methods_csv:253
Runtime-budget comparison,VNS,cmt200b_m4,1,2500,36.43267667500004,36.18267667500004,17898,1533.0,1894.0,19.060190073917635,352.92392148665715,88,36.175974900000256,0.2567017749997831,True,,hard_wall,True,runtime_4methods_csv:254
Runtime-budget comparison,VNS,cmt200b_m4,2,2500,36.43267667500004,36.18267667500004,18531,1533.0,1894.0,19.060190073917635,346.9901064318033,88,36.17862060000061,0.2540560749994256,True,,hard_wall,True,runtime_4methods_csv:255
Runtime-budget comparison,VNS,cmt200b_m4,3,2500,36.43267667500004,36.18267667500004,17791,1533.0,1894.0,19.060190073917635,352.92392148665715,88,36.1784746000003,0.2542020749997391,True,,hard_wall,True,runtime_4methods_csv:256
Runtime-budget comparison,VNS,cmt200c_m2,0,2500,74.74050765000015,74.36680511175015,10996,2494.0,2818.0,11.497515968772179,564.5263955169835,139,74.34987960000035,0.3906280499998047,True,,hard_wall,True,runtime_4methods_csv:269
Runtime-budget comparison,VNS,cmt200c_m2,1,2500,74.74050765000015,74.36680511175015,11257,2475.0,2818.0,12.171753016323633,566.5982329136996,136,74.36000940000031,0.38049824999984594,True,,hard_wall,True,runtime_4methods_csv:270
Runtime-budget comparison,VNS,cmt200c_m2,2,2500,74.74050765000015,74.36680511175015,11143,2491.0,2818.0,11.603974449964515,562.4619004147376,138,74.3461443999995,0.39436325000065153,True,,hard_wall,True,runtime_4methods_csv:271
Runtime-budget comparison,VNS,cmt200c_m2,3,2500,74.74050765000015,74.36680511175015,11362,2479.0,2818.0,12.029808374733854,562.9050240612564,138,74.34367460000067,0.3968330499994863,True,,hard_wall,True,runtime_4methods_csv:272
Runtime-budget comparison,VNS,cmt200c_m3,0,2500,57.302805800000215,57.01629177100021,9210,2531.0,2766.0,8.496023138105567,562.2942052698965,139,56.999156400000174,0.30364940000004026,True,,hard_wall,True,runtime_4methods_csv:285
Runtime-budget comparison,VNS,cmt200c_m3,1,2500,57.302805800000215,57.01629177100021,9111,2530.0,2766.0,8.532176428054953,561.2349053843757,139,57.003301900000224,0.2995038999999906,True,,hard_wall,True,runtime_4methods_csv:286
Runtime-budget comparison,VNS,cmt200c_m3,2,2500,57.302805800000215,57.01629177100021,8081,2592.0,2766.0,6.290672451193059,563.0502744781418,143,56.998715800000355,0.3040899999998601,True,,hard_wall,True,runtime_4methods_csv:287
Runtime-budget comparison,VNS,cmt200c_m3,3,2500,57.302805800000215,57.01629177100021,9223,2530.0,2766.0,8.532176428054953,557.782085047407,139,57.00140470000042,0.3014010999997936,True,,hard_wall,True,runtime_4methods_csv:288
Runtime-budget comparison,VNS,cmt200c_m4,0,2500,49.67051197500018,49.42051197500018,8326,2475.0,2712.0,8.738938053097344,559.4859799508502,138,49.41240260000086,0.2581093749993215,True,,hard_wall,True,runtime_4methods_csv:301
Runtime-budget comparison,VNS,cmt200c_m4,1,2500,49.67051197500018,49.42051197500018,8330,2475.0,2712.0,8.738938053097344,558.9564885303664,138,49.4063172999995,0.26419467500068095,True,,hard_wall,True,runtime_4methods_csv:302
Runtime-budget comparison,VNS,cmt200c_m4,2,2500,49.67051197500018,49.42051197500018,8388,2440.0,2712.0,10.029498525073747,553.7190697097662,137,49.38890849999916,0.28160347500102034,True,,hard_wall,True,runtime_4methods_csv:303
Runtime-budget comparison,VNS,cmt200c_m4,3,2500,49.67051197500018,49.42051197500018,8277,2475.0,2712.0,8.738938053097344,558.9564885303664,138,49.40913790000013,0.26137407500004883,True,,hard_wall,True,runtime_4methods_csv:304
Runtime-budget comparison,VNS,eil101b_m3,0,2500,11.140341025000225,10.890341025000225,21232,787.0,916.0,14.08296943231441,298.98335004974035,46,10.88883899999928,0.25150202500094565,True,,hard_wall,True,runtime_4methods_csv:317
Runtime-budget comparison,VNS,eil101b_m3,1,2500,11.140341025000225,10.890341025000225,20999,813.0,916.0,11.244541484716157,309.8650815965307,47,10.889019700000063,0.2513213250001627,True,,hard_wall,True,runtime_4methods_csv:318
Runtime-budget comparison,VNS,eil101b_m3,2,2500,11.140341025000225,10.890341025000225,21239,787.0,916.0,14.08296943231441,298.98335004974035,46,10.888645199998791,0.25169582500143406,True,,hard_wall,True,runtime_4methods_csv:319
Runtime-budget comparison,VNS,eil101b_m3,3,2500,11.140341025000225,10.890341025000225,21128,787.0,916.0,14.08296943231441,298.98335004974035,46,10.888719999999012,0.25162102500121364,True,,hard_wall,True,runtime_4methods_csv:320
Runtime-budget comparison,VNS,eil101c_m2,0,2500,16.907939650000117,16.657939650000117,11762,1237.0,1305.0,5.210727969348659,463.05674767285916,72,16.653827699999965,0.2541119500001514,True,,hard_wall,True,runtime_4methods_csv:333
Runtime-budget comparison,VNS,eil101c_m2,1,2500,16.907939650000117,16.657939650000117,11638,1255.0,1305.0,3.8314176245210727,465.6021264267597,72,16.653836800000136,0.2541028499999811,True,,hard_wall,True,runtime_4methods_csv:334
Runtime-budget comparison,VNS,eil101c_m2,2,2500,16.907939650000117,16.657939650000117,13608,1232.0,1305.0,5.593869731800766,468.0143135652122,70,16.654135799999494,0.25380385000062233,True,,hard_wall,True,runtime_4methods_csv:335
Runtime-budget comparison,VNS,eil101c_m2,3,2500,16.907939650000117,16.657939650000117,11364,1261.0,1305.0,3.371647509578544,463.1096134151316,73,16.654280599999765,0.25365905000035127,True,,hard_wall,True,runtime_4methods_csv:336
Runtime-budget comparison,VNS,eil101c_m3,0,2500,14.348517775000118,14.098517775000118,12895,1115.0,1251.0,10.871302957633892,456.52164374191466,67,14.096438799999305,0.25207897500081344,True,,hard_wall,True,runtime_4methods_csv:349
Runtime-budget comparison,VNS,eil101c_m3,1,2500,14.348517775000118,14.098517775000118,13025,1150.0,1251.0,8.073541167066347,461.8009301967309,66,14.095377899999221,0.2531398750008975,True,,hard_wall,True,runtime_4methods_csv:350
Runtime-budget comparison,VNS,eil101c_m3,2,2500,14.348517775000118,14.098517775000118,12663,1153.0,1251.0,7.8337330135891285,466.43107628268103,69,14.095292500000141,0.25322527499997705,True,,hard_wall,True,runtime_4methods_csv:351
Runtime-budget comparison,VNS,eil101c_m3,3,2500,14.348517775000118,14.098517775000118,12861,1115.0,1251.0,10.871302957633892,457.13799512975197,67,14.095543299999918,0.252974475000201,True,,hard_wall,True,runtime_4methods_csv:352
Runtime-budget comparison,VNS,gil262_gen1_m3,0,2500,41.54455177500017,41.29455177500017,26150,79.0,101.0,21.782178217821784,1091.5801347268573,79,41.29052039999988,0.25403137500029516,True,,hard_wall,True,runtime_4methods_csv:365
Runtime-budget comparison,VNS,gil262_gen1_m3,1,2500,41.54455177500017,41.29455177500017,21651,81.0,101.0,19.801980198019802,1133.6754754508656,81,41.28904019999936,0.2555115750008099,True,,hard_wall,True,runtime_4methods_csv:366
Runtime-budget comparison,VNS,gil262_gen1_m3,2,2500,41.54455177500017,41.29455177500017,21708,81.0,101.0,19.801980198019802,1133.6754754508656,81,41.28869340000165,0.2558583749985246,True,,hard_wall,True,runtime_4methods_csv:367
Runtime-budget comparison,VNS,gil262_gen1_m3,3,2500,41.54455177500017,41.29455177500017,21227,81.0,101.0,19.801980198019802,1133.6754754508656,81,41.272308700001304,0.2722430749988689,True,,hard_wall,True,runtime_4methods_csv:368
Runtime-budget comparison,VNS,gil262_gen1_m4,0,2500,29.95938504999981,29.70938504999981,28772,64.0,78.0,17.94871794871795,1046.9220979665402,64,29.70274160000008,0.25664344999972855,True,,hard_wall,True,runtime_4methods_csv:381
Runtime-budget comparison,VNS,gil262_gen1_m4,1,2500,29.95938504999981,29.70938504999981,28409,64.0,78.0,17.94871794871795,1046.9220979665402,64,29.7060494999987,0.2533355500011112,True,,hard_wall,True,runtime_4methods_csv:382
Runtime-budget comparison,VNS,gil262_gen1_m4,2,2500,29.95938504999981,29.70938504999981,28537,64.0,78.0,17.94871794871795,1045.7139483655196,64,29.707722600000125,0.2516624499996851,True,,hard_wall,True,runtime_4methods_csv:383
Runtime-budget comparison,VNS,gil262_gen1_m4,3,2500,29.95938504999981,29.70938504999981,28540,64.0,78.0,17.94871794871795,1036.1622028517859,64,29.70597850000013,0.2534065499996814,True,,hard_wall,True,runtime_4methods_csv:384
Runtime-budget comparison,VNS,gil262_gen2_m2,0,2500,90.52335557499987,90.07073879712487,26665,6055.0,7498.0,19.24513203520939,1169.4964103837215,102,90.05979339999976,0.46356217500010644,True,,hard_wall,True,runtime_4methods_csv:397
Runtime-budget comparison,VNS,gil262_gen2_m2,1,2500,90.52335557499987,90.07073879712487,26452,6050.0,7498.0,19.311816484395838,1171.8761245128621,102,90.06230359999972,0.46105197500014583,True,,hard_wall,True,runtime_4methods_csv:398
Runtime-budget comparison,VNS,gil262_gen2_m2,2,2500,90.52335557499987,90.07073879712487,26350,5983.0,7498.0,20.205388103494265,1169.6481364959968,102,90.05085060000056,0.47250497499931043,True,,hard_wall,True,runtime_4methods_csv:399
Runtime-budget comparison,VNS,gil262_gen2_m2,3,2500,90.52335557499987,90.07073879712487,26416,5983.0,7498.0,20.205388103494265,1167.0830648643414,102,90.0614158999997,0.46193967500016697,True,,hard_wall,True,runtime_4methods_csv:400
Runtime-budget comparison,VNS,gil262_gen2_m3,0,2500,45.5297865,45.2797865,24032,4820.0,5615.0,14.158504007123776,1165.2737826241091,82,45.27446150000105,0.25532499999894753,True,,hard_wall,True,runtime_4methods_csv:413
Runtime-budget comparison,VNS,gil262_gen2_m3,1,2500,45.5297865,45.2797865,23661,4811.0,5615.0,14.318788958147818,1153.7131110841458,81,45.273581999999806,0.25620450000019446,True,,hard_wall,True,runtime_4methods_csv:414
Runtime-budget comparison,VNS,gil262_gen2_m3,2,2500,45.5297865,45.2797865,24000,4820.0,5615.0,14.158504007123776,1165.2737826241091,82,45.27559889999975,0.2541876000002503,True,,hard_wall,True,runtime_4methods_csv:415
Runtime-budget comparison,VNS,gil262_gen2_m3,3,2500,45.5297865,45.2797865,23869,4820.0,5615.0,14.158504007123776,1165.2737826241091,82,45.27686429999994,0.2529222000000573,True,,hard_wall,True,runtime_4methods_csv:416
Runtime-budget comparison,VNS,gil262_gen3_m2,0,2500,90.57186982500025,90.11901047587524,26234,4180.0,7183.0,41.807044410413475,1127.5999957250747,102,90.1142319999999,0.4576378250003472,True,,hard_wall,True,runtime_4methods_csv:429
Runtime-budget comparison,VNS,gil262_gen3_m2,1,2500,90.57186982500025,90.11901047587524,26201,4180.0,7183.0,41.807044410413475,1117.3894027622569,102,90.10746449999897,0.4644053250012803,True,,hard_wall,True,runtime_4methods_csv:430
Runtime-budget comparison,VNS,gil262_gen3_m2,2,2500,90.57186982500025,90.11901047587524,26078,4180.0,7183.0,41.807044410413475,1114.8243311306012,102,90.11182019999978,0.4600496250004653,True,,hard_wall,True,runtime_4methods_csv:431
Runtime-budget comparison,VNS,gil262_gen3_m2,3,2500,90.57186982500025,90.11901047587524,26128,4180.0,7183.0,41.807044410413475,1114.8243311306012,102,90.11419980000028,0.45767002499997034,True,,hard_wall,True,runtime_4methods_csv:432
Runtime-budget comparison,VNS,gil262_gen3_m4,0,2500,35.10205910000013,34.85205910000013,31280,2019.0,2507.0,19.465496609493417,1116.3139403236753,67,34.849706299999525,0.2523528000006081,True,,hard_wall,True,runtime_4methods_csv:445
Runtime-budget comparison,VNS,gil262_gen3_m4,1,2500,35.10205910000013,34.85205910000013,31388,2019.0,2507.0,19.465496609493417,1116.3139403236753,67,34.84210519999942,0.25995390000070984,True,,hard_wall,True,runtime_4methods_csv:446
Runtime-budget comparison,VNS,gil262_gen3_m4,2,2500,35.10205910000013,34.85205910000013,31602,2019.0,2507.0,19.465496609493417,1103.9893007897767,67,34.84756560000096,0.25449349999917104,True,,hard_wall,True,runtime_4methods_csv:447
Runtime-budget comparison,VNS,gil262_gen3_m4,3,2500,35.10205910000013,34.85205910000013,31733,2019.0,2507.0,19.465496609493417,1116.3139403236753,67,34.849639100000786,0.25241999999934706,True,,hard_wall,True,runtime_4methods_csv:448
Runtime-budget comparison,VNS,gil262a_m2,0,2500,36.572948849999875,36.322948849999875,42408,3078.0,4078.0,24.521824423737126,559.7818047424103,59,36.319612600000255,0.2533362499996201,True,,hard_wall,True,runtime_4methods_csv:461
Runtime-budget comparison,VNS,gil262a_m2,1,2500,36.572948849999875,36.322948849999875,42356,3078.0,4078.0,24.521824423737126,559.7818047424103,59,36.316969999999856,0.2559788500000195,True,,hard_wall,True,runtime_4methods_csv:462
Runtime-budget comparison,VNS,gil262a_m2,2,2500,36.572948849999875,36.322948849999875,41933,3078.0,4078.0,24.521824423737126,559.7818047424103,59,36.30924279999999,0.26370604999988245,True,,hard_wall,True,runtime_4methods_csv:463
Runtime-budget comparison,VNS,gil262a_m2,3,2500,36.572948849999875,36.322948849999875,42223,3078.0,4078.0,24.521824423737126,559.7818047424103,59,36.320390200000475,0.2525586499994006,True,,hard_wall,True,runtime_4methods_csv:464
Runtime-budget comparison,VNS,gil262a_m4,0,2500,20.958374275000324,20.708374275000324,36921,2561.0,3175.0,19.338582677165356,547.0700079499128,48,20.706741599999077,0.25163267500124675,True,,hard_wall,True,runtime_4methods_csv:477
Runtime-budget comparison,VNS,gil262a_m4,1,2500,20.958374275000324,20.708374275000324,36167,2561.0,3175.0,19.338582677165356,550.3874508862198,48,20.70690359999935,0.25147067500097364,True,,hard_wall,True,runtime_4methods_csv:478
Runtime-budget comparison,VNS,gil262a_m4,2,2500,20.958374275000324,20.708374275000324,36387,2561.0,3175.0,19.338582677165356,547.2975804764563,48,20.706922100000156,0.2514521750001677,True,,hard_wall,True,runtime_4methods_csv:479
Runtime-budget comparison,VNS,gil262a_m4,3,2500,20.958374275000324,20.708374275000324,37598,2561.0,3175.0,19.338582677165356,547.0700079499128,48,20.706776400000308,0.25159787500001585,True,,hard_wall,True,runtime_4methods_csv:480
Runtime-budget comparison,VNS,gil262b_m2,0,2500,87.55881489999979,87.12102082549978,23816,5997.0,8081.0,25.788887513921544,1181.584739091435,109,87.11411179999959,0.4447031000001971,True,,hard_wall,True,runtime_4methods_csv:493
Runtime-budget comparison,VNS,gil262b_m2,1,2500,87.55881489999979,87.12102082549978,21331,6041.0,8081.0,25.24440044548942,1185.687559361905,111,87.11010929999975,0.44870560000003934,True,,hard_wall,True,runtime_4methods_csv:494
Runtime-budget comparison,VNS,gil262b_m2,2,2500,87.55881489999979,87.12102082549978,23121,6005.0,8081.0,25.689889865115703,1179.4822540478342,110,87.10961959999986,0.44919529999992847,True,,hard_wall,True,runtime_4methods_csv:495
Runtime-budget comparison,VNS,gil262b_m2,3,2500,87.55881489999979,87.12102082549978,20997,6004.0,8081.0,25.702264571216432,1177.956016961059,112,87.11011910000161,0.4486957999981769,True,,hard_wall,True,runtime_4methods_csv:496
Runtime-budget comparison,VNS,gil262b_m3,0,2500,64.91935212499993,64.59475536437493,18970,5674.0,7585.0,25.194462755438366,1084.1560310169618,108,64.58429690000048,0.33505522499945073,True,,hard_wall,True,runtime_4methods_csv:509
Runtime-budget comparison,VNS,gil262b_m3,1,2500,64.91935212499993,64.59475536437493,18761,5675.0,7585.0,25.181278839815427,1087.6240949583164,109,64.58187590000307,0.3374762249968626,True,,hard_wall,True,runtime_4methods_csv:510
Runtime-budget comparison,VNS,gil262b_m3,2,2500,64.91935212499993,64.59475536437493,16817,5715.0,7585.0,24.653922214897825,1120.103613549135,111,64.58206509999945,0.337287025000478,True,,hard_wall,True,runtime_4methods_csv:511
Runtime-budget comparison,VNS,gil262b_m3,3,2500,64.91935212499993,64.59475536437493,19180,5674.0,7585.0,25.194462755438366,1107.2430263231106,108,64.5869234999991,0.3324286250008299,True,,hard_wall,True,runtime_4methods_csv:512
Runtime-budget comparison,VNS,gil262b_m4,0,2500,51.18372272500005,50.92780411137505,16145,5509.0,6781.0,18.758295236690753,1111.2522874291542,104,50.916851800000586,0.2668709249994663,True,,hard_wall,True,runtime_4methods_csv:525
Runtime-budget comparison,VNS,gil262b_m4,1,2500,51.18372272500005,50.92780411137505,16245,5600.0,6781.0,17.41631027871995,1160.301548906024,104,50.9190079,0.2647148250000555,True,,hard_wall,True,runtime_4methods_csv:526
Runtime-budget comparison,VNS,gil262b_m4,2,2500,51.18372272500005,50.92780411137505,16523,5489.0,6781.0,19.053236985695325,1105.08554204563,102,50.91996629999994,0.26375642500011054,True,,hard_wall,True,runtime_4methods_csv:527
Runtime-budget comparison,VNS,gil262b_m4,3,2500,51.18372272500005,50.92780411137505,16389,5489.0,6781.0,19.053236985695325,1105.08554204563,102,50.91661849999946,0.26710422500059394,True,,hard_wall,True,runtime_4methods_csv:528
Runtime-budget comparison,VNS,gil262c_m2,0,2500,118.90269032499987,118.30817687337486,8872,10432.0,11030.0,5.42157751586582,1773.201582676602,180,118.28298550000181,0.6197048249980526,True,,hard_wall,True,runtime_4methods_csv:541
Runtime-budget comparison,VNS,gil262c_m2,1,2500,118.90269032499987,118.30817687337486,8981,10681.0,11030.0,3.1640979147778787,1778.7173882863913,178,118.28225829999792,0.6204320250019464,True,,hard_wall,True,runtime_4methods_csv:542
Runtime-budget comparison,VNS,gil262c_m2,2,2500,118.90269032499987,118.30817687337486,8828,10626.0,11030.0,3.662737987307344,1782.4082368199706,179,118.29119770000034,0.6114926249995278,True,,hard_wall,True,runtime_4methods_csv:543
Runtime-budget comparison,VNS,gil262c_m2,3,2500,118.90269032499987,118.30817687337486,8935,10604.0,11030.0,3.8621940163191297,1772.2823746306544,177,118.27733730000182,0.6253530249980486,True,,hard_wall,True,runtime_4methods_csv:544
