algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
on,kroB200_gen3_m2,4765.0,4662.0,4519.5,2.161594963273872,5.152151101783841,24.35206290000133,,Dang,fixed
on,kroB200_gen3_m3,3028.0,2923.0,2905.75,3.467635402906209,4.037318361955085,26.19213524999941,,Dang,fixed
on,lin318_gen1_m2,180.0,175.0,172.25,2.7777777777777777,4.305555555555555,60.37813310000092,,Dang,fixed
on,lin318_gen1_m3,149.0,148.0,146.0,0.6711409395973155,2.0134228187919465,43.1556224499991,,Dang,fixed
on,lin318_gen2_m2,9544.0,8749.0,8686.5,8.32984073763621,8.984702430846605,100.76384979999966,,Dang,fixed
on,lin318_gen2_m3,7807.0,7685.0,7528.25,1.562700140899193,3.570513641603689,53.27196387499953,,Dang,fixed
on,lin318_gen3_m2,7936.0,7743.0,7072.25,2.4319556451612905,10.883946572580646,89.66302797499975,,Dang,fixed
on,lin318_gen3_m4,3797.0,3794.0,3772.0,0.07900974453515934,0.6584145377929944,38.06572147499992,,Dang,fixed
on,pr136_gen1_m2,63.0,63.0,62.5,0.0,0.7936507936507936,10.491221124999356,,Dang,fixed
on,pr136_gen2_m2,3646.0,3625.0,3599.25,0.575973669775096,1.282227098189797,13.121088375,,Dang,fixed
on,pr264_gen1_m4,107.0,107.0,106.5,0.0,0.4672897196261682,26.488940699999148,,Dang,fixed
on,pr264_gen2_m2,6635.0,6627.0,6615.5,0.12057272042200452,0.293896006028636,65.81034304999957,,Dang,fixed
on,pr264_gen2_m3,6420.0,6420.0,6379.25,0.0,0.6347352024922118,37.96189437499925,,Dang,fixed
on,pr264_gen2_m4,5584.0,5563.0,5551.5,0.37607449856733527,0.5820200573065902,37.45364742499987,,Dang,fixed
on,pr264_gen3_m3,2772.0,2737.0,2704.0,1.2626262626262625,2.4531024531024532,42.07617170000049,,Dang,fixed
on,pr299_gen1_m2,139.0,138.0,136.5,0.7194244604316546,1.7985611510791366,44.85839287500221,,Dang,fixed
on,pr299_gen1_m3,111.0,109.0,108.5,1.8018018018018018,2.2522522522522523,29.867939674999434,,Dang,fixed
on,pr299_gen1_m4,84.0,83.0,82.5,1.1904761904761905,1.7857142857142858,20.673090799999045,,Dang,fixed
on,pr299_gen2_m3,6018.0,5933.0,5902.5,1.4124293785310735,1.9192422731804586,36.89149082499989,,Dang,fixed
on,pr299_gen2_m4,4457.0,4455.0,4377.5,0.04487323311644604,1.7837110163787302,22.703178775001106,,Dang,fixed
on,pr299_gen3_m2,5729.0,5623.0,5097.75,1.850235643218712,11.018502356432187,81.9937711249986,,Dang,fixed
on,pr299_gen3_m3,3655.0,3398.0,3349.0,7.0314637482900135,8.372093023255815,42.186979050000446,,Dang,fixed
on,pr299_gen3_m4,2268.0,2248.0,2244.25,0.8818342151675485,1.0471781305114638,24.620480849999694,,Dang,fixed
on,rat195_gen2_m2,5148.0,5096.0,4989.0,1.0101010101010102,3.0885780885780885,25.947429775002092,,Dang,fixed
on,rat195_gen3_m3,2574.0,2536.0,2530.75,1.4763014763014763,1.6802641802641802,22.23391784999967,,Dang,fixed
on,rd400_gen1_m2,232.0,218.0,214.75,6.0344827586206895,7.435344827586207,134.15906689999974,,Dang,fixed
on,rd400_gen1_m3,224.0,214.0,210.0,4.464285714285714,6.25,114.18073417499909,,Dang,fixed
on,rd400_gen1_m4,213.0,204.0,200.75,4.225352112676056,5.751173708920188,94.98835320000035,,Dang,fixed
on,rd400_gen2_m2,13045.0,12533.0,12389.5,3.9248754311996934,5.0249137600613265,161.45456469999954,,Dang,fixed
on,rd400_gen2_m3,12646.0,11975.0,11796.5,5.306025620749645,6.717539142811956,130.0322764499997,,Dang,fixed
