algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
off,p4.3.t,1305.0,1299.0,1296.0,0.45977011494252873,0.6896551724137931,4.543906450000122,,Chao,fixed
off,p4.4.e,183.0,183.0,183.0,0.0,0.0,1.3104237249999642,,Chao,fixed
off,p4.4.f,324.0,324.0,320.5,0.0,1.0802469135802468,1.8412493000000723,,Chao,fixed
off,p4.4.g,461.0,461.0,461.0,0.0,0.0,2.3830339750002167,,Chao,fixed
off,p4.4.h,571.0,558.0,552.5,2.276707530647986,3.2399299474605954,2.8974952000003213,,Chao,fixed
off,p4.4.i,657.0,657.0,636.75,0.0,3.0821917808219177,3.4637085749996004,,Chao,fixed
off,p4.4.j,732.0,732.0,718.0,0.0,1.9125683060109289,3.7505346000002646,,Chao,fixed
off,p4.4.k,821.0,820.0,794.5,0.1218026796589525,3.227771010962241,4.0064883249997365,,Chao,fixed
off,p4.4.l,880.0,879.0,852.75,0.11363636363636363,3.096590909090909,4.5142117999998845,,Chao,fixed
off,p4.4.m,919.0,906.0,897.25,1.4145810663764962,2.366702937976061,4.961135524999918,,Chao,fixed
off,p4.4.n,976.0,960.0,944.75,1.639344262295082,3.201844262295082,5.252455325000028,,Chao,fixed
off,p4.4.o,1061.0,1010.0,998.75,4.806786050895382,5.867106503298775,5.217798899999707,,Chao,fixed
off,p4.4.p,1124.0,1081.0,1052.0,3.8256227758007118,6.405693950177936,5.178940349999721,,Chao,fixed
off,p4.4.q,1161.0,1112.0,1097.0,4.220499569336779,5.512489233419466,4.837301349999052,,Chao,fixed
off,p4.4.r,1216.0,1185.0,1166.75,2.549342105263158,4.050164473684211,4.754682875000071,,Chao,fixed
off,p4.4.s,1260.0,1244.0,1226.75,1.2698412698412698,2.638888888888889,4.4602084999996805,,Chao,fixed
off,p4.4.t,1285.0,1267.0,1258.5,1.4007782101167314,2.062256809338521,4.366285000000062,,Chao,fixed
off,p5.2.h,410.0,395.0,395.0,3.658536585365854,3.658536585365854,1.2165428000002976,,Chao,fixed
off,p5.2.j,580.0,580.0,565.0,0.0,2.586206896551724,1.605329675000121,,Chao,fixed
off,p5.2.k,670.0,670.0,668.75,0.0,0.1865671641791045,1.6311464000000342,,Chao,fixed
off,p5.2.l,800.0,800.0,757.5,0.0,5.3125,1.7988509250003517,,Chao,fixed
off,p5.2.m,860.0,860.0,845.0,0.0,1.744186046511628,1.930785524999919,,Chao,fixed
off,p5.2.n,925.0,925.0,912.5,0.0,1.3513513513513513,2.0639335500000016,,Chao,fixed
off,p5.2.o,1020.0,1020.0,992.5,0.0,2.696078431372549,2.175252749999345,,Chao,fixed
off,p5.2.p,1150.0,1090.0,1087.5,5.217391304347826,5.434782608695652,2.206999850000102,,Chao,fixed
off,p5.2.q,1195.0,1195.0,1192.5,0.0,0.20920502092050208,2.247577750000346,,Chao,fixed
off,p5.2.r,1260.0,1260.0,1260.0,0.0,0.0,2.3581307250001373,,Chao,fixed
off,p5.2.s,1340.0,1310.0,1307.5,2.2388059701492535,2.425373134328358,2.435199575000297,,Chao,fixed
off,p5.2.t,1400.0,1400.0,1378.75,0.0,1.5178571428571428,2.4289392249997945,,Chao,fixed
off,p5.2.u,1460.0,1460.0,1450.0,0.0,0.684931506849315,2.4073281250002765,,Chao,fixed
off,p5.2.v,1505.0,1505.0,1501.25,0.0,0.24916943521594684,2.4467261749996396,,Chao,fixed
off,p5.2.w,1565.0,1560.0,1560.0,0.3194888178913738,0.3194888178913738,2.4629505500006417,,Chao,fixed
off,p5.2.x,1610.0,1610.0,1610.0,0.0,0.0,2.4026270999993358,,Chao,fixed
off,p5.2.y,1645.0,1645.0,1642.5,0.0,0.1519756838905775,2.318597750000208,,Chao,fixed
off,p5.2.z,1680.0,1680.0,1680.0,0.0,0.0,2.160995924999952,,Chao,fixed
off,p5.3.k,495.0,495.0,480.0,0.0,3.0303030303030303,1.5400802999997723,,Chao,fixed
off,p5.3.l,595.0,585.0,577.5,1.680672268907563,2.9411764705882355,1.5986912750004194,,Chao,fixed
off,p5.3.n,755.0,755.0,752.5,0.0,0.33112582781456956,1.8697201500008305,,Chao,fixed
