algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
grasp,kroB200_gen1_m2,111.0,93.0,92.5,16.216216216216218,16.666666666666668,25.55685312499918,63042.5,Dang,time
grasp,kroB200_gen2_m2,6185.0,5326.0,5260.75,13.888439773645917,14.94341147938561,38.85370992500066,98525.5,Dang,time
grasp,kroB200_gen2_m4,4944.0,4452.0,4420.0,9.951456310679612,10.598705501618124,20.513984625000376,58445.75,Dang,time
grasp,kroB200_gen3_m2,4765.0,3501.0,3362.75,26.52675760755509,29.42812172088143,24.10295222500099,58947.25,Dang,time
grasp,kroB200_gen3_m3,3028.0,2598.0,2544.5,14.200792602377808,15.96763540290621,25.942622024998855,69079.5,Dang,time
grasp,lin318_gen1_m2,180.0,153.0,150.25,15.0,16.52777777777778,60.077826724998886,88779.0,Dang,time
grasp,lin318_gen1_m3,149.0,129.0,127.25,13.422818791946309,14.59731543624161,42.90811612499965,74063.75,Dang,time
grasp,lin318_gen2_m2,9544.0,8060.0,8042.0,15.549036043587595,15.737636211232187,100.26140114999907,151583.75,Dang,time
grasp,lin318_gen2_m3,7807.0,6791.0,6711.75,13.013961829127705,14.029076469834763,53.00698089999787,91994.5,Dang,time
grasp,lin318_gen3_m2,7936.0,6227.0,6037.0,21.534778225806452,23.928931451612904,89.216886324999,127796.75,Dang,time
